alpha0_multiplier,alpha0_value,term,z_score,log_odds_delta
0.25,2278.5,various ways,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,vary,0.9779746768508669,1.0075270587686784
0.25,2278.5,varying,-0.4603421641249036,-0.39468652993964426
0.25,2278.5,varying degrees,-0.382750038525471,-1.6532767335379805
0.25,2278.5,varying engagement,-0.382750038525471,-1.6532767335379805
0.25,2278.5,vast,0.4602635304337535,0.4472693330191557
0.25,2278.5,verbal,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,verification,-0.9531001225400643,-1.6533811863908028
0.25,2278.5,verified,-0.5677183279594726,-1.65330083661566
0.25,2278.5,verify,0.33699305672399704,0.3229102106250483
0.25,2278.5,verifying,-0.4841482876385398,-1.653288784969817
0.25,2278.5,versatile,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,version,-0.5081608961740331,-0.4320908328805668
0.25,2278.5,versions,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,versus,-0.2102409057801817,-0.18760285397026877
0.25,2278.5,video,-0.7057767780105082,-1.6533249405493873
0.25,2278.5,videos,0.5608442009578389,0.3826120184951787
0.25,2278.5,vietnam,-0.8558966978866538,-1.6533570804594184
0.25,2278.5,vietnamese,-0.4841482876385398,-1.653288784969817
0.25,2278.5,view,0.7627682666052842,0.3673139630893303
0.25,2278.5,viewed,0.17868204783302255,0.16801977879696395
0.25,2278.5,viewing,0.6028336651658286,0.5951877158097147
0.25,2278.5,viewpoints,-0.5677183279594726,-1.65330083661566
0.25,2278.5,views,-0.6393321742382263,-0.5308259034184193
0.25,2278.5,vigilance,-0.382750038525471,-1.6532767335379805
0.25,2278.5,virtual,-0.7557398380746262,-0.6135158399664355
0.25,2278.5,virtual reality,-0.4841482876385398,-1.653288784969817
0.25,2278.5,visible,0.771657888395997,0.77628841732216
0.25,2278.5,vision,0.47662210716770503,0.3229386381538024
0.25,2278.5,visions,-0.382750038525471,-1.6532767335379805
0.25,2278.5,visual,-0.6393321742382263,-0.5308259034184193
0.25,2278.5,visualization,2.8914215709164512,1.9261351703095873
0.25,2278.5,vital,-1.122547095685027,-1.653429400822306
0.25,2278.5,vocabulary,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,vocational,-0.6186072970831413,-0.5156113801108582
0.25,2278.5,vocational training,0.8691735023356172,0.8841035101390702
0.25,2278.5,voice,1.45325473295815,0.7273090807749414
0.25,2278.5,voice assistants,0.771657888395997,0.77628841732216
0.25,2278.5,voices,-0.7461425639155154,-1.6533329753842079
0.25,2278.5,vosviewer,-0.5677183279594726,-1.65330083661566
0.25,2278.5,vulnerable,-0.6171778896839791,-1.653308871165116
0.25,2278.5,want,2.1169366722717973,1.6637164841098446
0.25,2278.5,warning,-0.382750038525471,-1.6532767335379805
0.25,2278.5,way,2.3550956651751536,0.7469262441577564
0.25,2278.5,ways,-0.5545780278033272,-0.2809301956270698
0.25,2278.5,weak,-0.6847023842147384,-1.653320923167648
0.25,2278.5,weaker,-0.382750038525471,-1.6532767335379805
0.25,2278.5,weaknesses,-0.7262400778140753,-1.6533289579549049
0.25,2278.5,web,-0.8607699361577793,-0.6840045687926253
0.25,2278.5,web science,-1.0412736359165435,-1.6534052931784142
0.25,2278.5,web-based,1.5568296932325993,1.1514714211673933
0.25,2278.5,week,1.336731576063276,0.7763934909605599
0.25,2278.5,week intervention,-0.382750038525471,-1.6532767335379805
0.25,2278.5,weekly,-0.4841482876385398,-1.653288784969817
0.25,2278.5,weeks,0.6833943516856901,0.6807705664210832
0.25,2278.5,weight,-0.382750038525471,-1.6532767335379805
0.25,2278.5,well-being,-0.7372046005065948,-0.6006675394838865
0.25,2278.5,wellbeing,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,western,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,whilst,-0.4841482876385398,-1.653288784969817
0.25,2278.5,white,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,wide,0.7478567649192965,0.5178360036726257
0.25,2278.5,wide range,0.3965431081853249,0.3825795731949899
0.25,2278.5,widely,-0.023731688216034642,-0.015389140979900517
0.25,2278.5,widely recognized,1.404612935711137,1.535642158066322
0.25,2278.5,widening,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,wider,1.5568296932325993,1.1514714211673933
0.25,2278.5,widespread,-0.46602553015587833,-0.2886982614139093
0.25,2278.5,widespread adoption,-0.7844346564770699,-1.6533410103141506
0.25,2278.5,wilcoxon,-0.382750038525471,-1.6532767335379805
0.25,2278.5,willingness,-0.9981603239360699,-1.6533932396775768
0.25,2278.5,willingness adopt,-0.45287815377634527,-1.6532847678020932
0.25,2278.5,wisely,-0.382750038525471,-1.6532767335379805
0.25,2278.5,wish,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,women,-0.7655279783074751,-1.6533369928372874
0.25,2278.5,word,-0.7057767780105082,-1.6533249405493873
0.25,2278.5,words,0.3965431081853249,0.3825795731949899
0.25,2278.5,work,2.3058289319081293,0.4481461164037466
0.25,2278.5,work contributes,-0.5412968716761419,-1.6532968193765996
0.25,2278.5,work explore,-0.382750038525471,-1.6532767335379805
0.25,2278.5,work presents,-0.382750038525471,-1.6532767335379805
0.25,2278.5,worked,0.6833943516856901,0.6807705664210832
0.25,2278.5,workers,2.8924404923369647,1.0591906956601758
0.25,2278.5,workflow,-0.8386020351777179,-1.653353062887426
0.25,2278.5,workflows,-1.173609167591582,-1.6534454730606356
0.25,2278.5,workforce,-1.4873379668161029,-1.0223240826380753
0.25,2278.5,working,0.22779526403109712,0.12294919833808216
0.25,2278.5,workings,1.404612935711137,1.535642158066322
0.25,2278.5,workload,-0.9375992483051325,-1.6533771686761138
0.25,2278.5,workplace,-0.12994153774642336,-0.08340041068563586
0.25,2278.5,workplaces,1.3040033372141802,0.9436653370979666
0.25,2278.5,works,4.828648650531647,1.9890640120307506
0.25,2278.5,workshop,0.3793227756441851,0.14518904426964774
0.25,2278.5,workshops,1.491235397105399,0.6631132619133684
0.25,2278.5,world,4.640717655178513,1.0475189987382674
0.25,2278.5,worldwide,-0.9375992483051325,-1.6533771686761138
0.25,2278.5,write,0.3965431081853249,0.3825795731949899
0.25,2278.5,writers,-0.7262400778140753,-1.6533289579549049
0.25,2278.5,writing,-2.6963830630325254,-0.7087713808103429
0.25,2278.5,writing assignments,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,writing course,-0.6171778896839791,-1.653308871165116
0.25,2278.5,writing higher,-0.382750038525471,-1.6532767335379805
0.25,2278.5,writing instruction,-0.6171778896839791,-1.653308871165116
0.25,2278.5,writing pedagogy,0.9779746768508669,1.0075270587686784
0.25,2278.5,writing practices,-0.4841482876385398,-1.653288784969817
0.25,2278.5,writing process,-0.6404773208481723,-1.6533128884755133
0.25,2278.5,writing processes,-0.5929638954518005,-1.6533048538784971
0.25,2278.5,writing support,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,writing tasks,0.3965431081853249,0.3825795731949899
0.25,2278.5,writing tool,-0.382750038525471,-1.6532767335379805
0.25,2278.5,writing tools,-0.7262400778140753,-1.6533289579549049
0.25,2278.5,written,-0.03613253040283752,-0.033049494227741505
0.25,2278.5,written reflections,-0.382750038525471,-1.6532767335379805
0.25,2278.5,xai,-1.1355277093565004,-1.6534334188462072
0.25,2278.5,xplore,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,year,0.61743297730616,0.3423450931190448
0.25,2278.5,years,2.518511214143177,0.7277136572308747
0.25,2278.5,years experience,-0.5135180536861812,-1.6532928021613191
0.25,2278.5,years old,4.189653394670275,3.1644024220358835
0.25,2278.5,yield,-0.382750038525471,-1.6532767335379805
0.25,2278.5,yielded,0.4602635304337535,0.4472693330191557
0.25,2278.5,yielding,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,young,3.0639372129728537,0.7975254870832691
0.25,2278.5,young children,2.963359149745587,1.1744128628168529
0.25,2278.5,young people,1.5660894098573068,0.923426089520099
0.25,2278.5,younger,-0.3010445777533565,-0.2649293397266881
0.25,2278.5,younger children,-0.4192826787403691,-1.6532807506581477
0.25,2278.5,youth,0.942815142377422,0.4079476214694644
0.5,4557.0,abilities,1.9964976213079542,0.6369552723731537
0.5,4557.0,ability,3.5188284019725926,0.7474667925181029
0.5,4557.0,ability apply,1.309178109189009,1.4012825150657076
0.5,4557.0,ability critically,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,ability evaluate,-0.4074648652175921,-1.141976415458533
0.5,4557.0,ability provide,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,ability understand,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,able,3.1072431741649673,1.2250228002212493
0.5,4557.0,absence,-0.5762525744011596,-1.1419967004396145
0.5,4557.0,absent,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,abstract,0.8905174122915108,0.5990990571077219
0.5,4557.0,abstracts,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,academia,-0.8317809599940426,-1.142040653967312
0.5,4557.0,academic,-4.677431708462849,-1.1446235651130685
0.5,4557.0,academic achievement,-0.5762525744011596,-1.1419967004396145
0.5,4557.0,academic backgrounds,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,academic contexts,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,academic databases,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,academic disciplines,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,academic dishonesty,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,academic environments,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,academic institutions,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,academic integrity,-1.761002057862995,-1.1423349008819281
0.5,4557.0,academic librarians,-0.5997844712884296,-1.1420000813473088
0.5,4557.0,academic libraries,-1.2338401295814552,-1.1421420994734568
0.5,4557.0,academic library,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,academic misconduct,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,academic performance,-1.0909286399734033,-1.1421015188782597
0.5,4557.0,academic practice,-0.4074648652175921,-1.141976415458533
0.5,4557.0,academic practices,-0.4074648652175921,-1.141976415458533
0.5,4557.0,academic professional,-0.6442756864510899,-1.1420068432291508
0.5,4557.0,academic purposes,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,academic settings,-0.6858879057261738,-1.1420136051995833
0.5,4557.0,academic staff,-0.7251169486671745,-1.142020367258615
0.5,4557.0,academic success,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,academic tasks,-0.5997844712884296,-1.1420000813473088
0.5,4557.0,academic work,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,academic writing,-1.7131526708816212,-1.1423146026053006
0.5,4557.0,academic year,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,academic years,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,academics,-0.10067667727933961,-0.08294423229492942
0.5,4557.0,accelerated,1.8515381849614316,1.4013436290268277
0.5,4557.0,accelerating,-0.7057749218847214,-1.1420169862180245
0.5,4557.0,accept,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,acceptability,-0.6654070376993875,-1.1420102242032915
0.5,4557.0,acceptable,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,acceptance,-2.5354159695152307,-1.1427410341016548
0.5,4557.0,acceptance tam,-0.7057749218847214,-1.1420169862180245
0.5,4557.0,acceptance technology,-0.7978115456049578,-1.1420338916424786
0.5,4557.0,accepted,1.0203052111818938,1.0359259858255356
0.5,4557.0,accepting,-0.4074648652175921,-1.141976415458533
0.5,4557.0,access,0.22494052312696491,0.06823499762962726
0.5,4557.0,access quality,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,access resources,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,access technologies,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,access technology,1.0203052111818938,1.0359259858255356
0.5,4557.0,access tools,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,accessed,-0.4074648652175921,-1.141976415458533
0.5,4557.0,accessibility,-1.0087236843260023,-0.6387034095705522
0.5,4557.0,accessible,1.3736702333747335,0.5829505313186232
0.5,4557.0,accessible engaging,1.0203052111818938,1.0359259858255356
0.5,4557.0,accommodate,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,accompanied,0.8027536904189394,0.7860568572543549
0.5,4557.0,accomplish,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,accordance,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,according,1.2209051480767417,0.5789012829848517
0.5,4557.0,accordingly,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,account,1.9978928598800028,1.1986682021753303
0.5,4557.0,accountability,-1.222568327177431,-1.1421387176353281
0.5,4557.0,accounted,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,accounting,-1.0255279106016544,-1.1420846112385608
0.5,4557.0,accounts,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,accuracy,-1.7484862823025153,-0.8643250965477316
0.5,4557.0,accuracy concerns,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,accuracy efficiency,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,accuracy reliability,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,accurate,0.07947120249297661,0.06818584987166965
0.5,4557.0,accurately,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,achieve,0.8050795235295045,0.4298130297072671
0.5,4557.0,achieved,1.3361238318066053,0.7514583832991804
0.5,4557.0,achievement,-0.7802727743542981,-1.1420305105132869
0.5,4557.0,achieving,-0.24947318839792643,-0.19813700948654045
0.5,4557.0,acknowledge,-0.5762525744011596,-1.1419967004396145
0.5,4557.0,acknowledged,-0.6224276039935916,-1.142003462277156
0.5,4557.0,acknowledges,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,acknowledging,-0.6224276039935916,-1.142003462277156
0.5,4557.0,acquire,0.23191316914733143,0.14321253684988555
0.5,4557.0,acquire necessary,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,acquiring,0.423099388521974,0.3883344993820881
0.5,4557.0,acquisition,-0.22166907969645697,-0.17730295725449352
0.5,4557.0,act,-0.4989753800101281,-0.27272310019558343
0.5,4557.0,acting,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,action,-0.18746783932745795,-0.1083841334263731
0.5,4557.0,actionable,-1.3205599103125893,-1.1421691549762265
0.5,4557.0,actionable insights,-0.8802820448020247,-1.1420507976206977
0.5,4557.0,actionable recommendations,-0.5762525744011596,-1.1419967004396145
0.5,4557.0,actionable strategies,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,actions,0.6422893106140986,0.4191768192547283
0.5,4557.0,active,-0.5825482715212332,-0.3133068682052258
0.5,4557.0,active engagement,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,actively,-0.48876821667560083,-0.3637968900690165
0.5,4557.0,activities,5.261450148421686,0.8689855951784526
0.5,4557.0,activities support,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,activity,0.8162175773532806,0.3735534003766343
0.5,4557.0,actors,1.8515381849614316,1.4013436290268277
0.5,4557.0,acts,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,actual,-0.3720669704181612,-0.2082249334500279
0.5,4557.0,actual usage,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,actually,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,adapt,0.1192786670130205,0.05095181047844566
0.5,4557.0,adapt changing,-0.4074648652175921,-1.141976415458533
0.5,4557.0,adaptability,-0.8802820448020247,-1.1420507976206977
0.5,4557.0,adaptable,-0.8149731590482164,-1.142037272793818
0.5,4557.0,adaptation,1.3396472474770513,0.6415819846809168
0.5,4557.0,adaptations,-0.4074648652175921,-1.141976415458533
0.5,4557.0,adapted,-0.5096485105179471,-0.37707080595678555
0.5,4557.0,adapting,-0.24947318839792643,-0.19813700948654045
0.5,4557.0,adaptive,-0.885986458278766,-0.4478355019152058
0.5,4557.0,adaptive strategies,-0.4074648652175921,-1.141976415458533
0.5,4557.0,add,1.153372860275615,1.1985527291922686
0.5,4557.0,adding,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,addition,-0.0974624751186331,-0.04684294677721823
0.5,4557.0,additional,0.6982018051824131,0.3686418224174659
0.5,4557.0,additionally,-1.7641962447903776,-0.867595024135257
0.5,4557.0,additionally perceived,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,address,0.813169331789715,0.1850636332416622
0.5,4557.0,address challenges,-0.7978115456049578,-1.1420338916424786
0.5,4557.0,address concerns,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,address diverse,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,address ethical,-0.5997844712884296,-1.1420000813473088
0.5,4557.0,address gap,0.11240081797540537,0.0681928666431606
0.5,4557.0,address issues,1.153372860275615,1.1985527291922686
0.5,4557.0,address need,1.5336056353957725,1.1132230436911819
0.5,4557.0,address unique,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,addressed,0.2840617994684216,0.14322631935729824
0.5,4557.0,addresses,-0.639155164593403,-0.28399461679770255
0.5,4557.0,addresses challenges,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,addresses critical,-0.5517182022773874,-1.1419933195540661
0.5,4557.0,addresses ethical,-0.4074648652175921,-1.141976415458533
0.5,4557.0,addresses gap,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,addresses gaps,1.0203052111818938,1.0359259858255356
0.5,4557.0,addresses need,-0.3719617289438199,-1.1419730347058685
0.5,4557.0,addressing,-2.0073085140322644,-0.7832704485089765
0.5,4557.0,addressing barriers,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,addressing challenges,-0.6224276039935916,-1.142003462277156
0.5,4557.0,addressing concerns,-0.5260411083316109,-1.1419899386906618
0.5,4557.0,addressing ethical,-0.8802820448020247,-1.1420507976206977
0.5,4557.0,addressing gap,-0.4990449361439962,-1.1419865578494104
0.5,4557.0,addressing gaps,-0.47050268503820514,-1.1419831770303048
0.5,4557.0,addressing issues,-0.4401136587992482,-1.1419797962333469
0.5,4557.0,addressing limitations,-0.3719617289438199,-1.1419730347058685
